,budget,country,genre,gross,rating,score,votes,ROI,star_names,studio_names
292,80000000.0,USA,Others,155019340.0,PG,6.8,136776,1,Not-Famous,Low-Studio
293,54000000.0,USA,Comedy,128814019.0,PG,5.6,93202,1,Not-Famous,Low-Studio
294,35000000.0,USA,Drama,109767581.0,PG,7.6,183535,1,Not-Famous,Low-Studio
295,65000000.0,USA,Comedy,139236327.0,PG,5.6,38363,1,Not-Famous,Low-Studio
296,42000000.0,non-USA,Comedy,116089678.0,PG,7.1,221436,1,Not-Famous,Low-Studio
297,22000000.0,USA,Others,96067179.0,R,8.9,959099,1,Not-Famous,Low-Studio
298,165000000.0,USA,Others,238371987.0,PG,6.3,151194,1,Not-Famous,Low-Studio
299,100000000.0,USA,Action,173008894.0,PG,6.9,269539,1,Not-Famous,Low-Studio
300,11000000.0,USA,Comedy,83759091.0,PG,7.2,37470,1,Not-Famous,Low-Studio
301,71500000.0,USA,Comedy,144156605.0,PG,5.3,80317,1,Not-Famous,Low-Studio
302,32000000.0,USA,Drama,104636382.0,PG,6.4,67172,1,Not-Famous,Low-Studio
303,12000000.0,USA,Others,84500122.0,PG,4.7,24412,1,Not-Famous,Low-Studio
304,70000000.0,USA,Action,142109382.0,PG,5.8,156692,1,Not-Famous,Low-Studio
305,11000000.0,USA,Comedy,82985708.0,PG,6.3,30511,1,Not-Famous,Low-Studio
306,145000000.0,USA,Others,216391482.0,PG,6.9,131063,1,Not-Famous,Low-Studio
307,9200000.0,USA,Others,80571655.0,R,6.2,115426,1,Not-Famous,Low-Studio
308,30000000.0,USA,Drama,100492203.0,PG,8.1,531300,1,Not-Famous,Low-Studio
309,10000000.0,USA,Others,80238724.0,R,6.2,152834,1,Not-Famous,Low-Studio
310,85000000.0,USA,Action,155064265.0,PG,6.6,224064,1,Not-Famous,Low-Studio
311,85000000.0,USA,Others,154529439.0,PG,6.8,113641,1,Not-Famous,Low-Studio
312,32000000.0,USA,Comedy,101470202.0,R,6.6,336355,1,Not-Famous,Low-Studio
313,84000000.0,USA,Others,153288182.0,PG,5.0,78179,1,Not-Famous,Low-Studio
314,17000000.0,USA,Comedy,86058055.0,PG,7.0,271364,1,Not-Famous,Low-Studio
315,14000000.0,USA,Drama,83043761.0,R,7.7,277875,1,Not-Famous,Low-Studio
316,40000000.0,USA,Others,108766007.0,R,7.4,109253,1,Not-Famous,Low-Studio
317,49000000.0,non-USA,Drama,117727000.0,R,6.9,144565,1,Not-Famous,Low-Studio
318,22000000.0,USA,Comedy,90648202.0,PG,6.2,48175,1,Not-Famous,Low-Studio
319,25000000.0,USA,Others,93617009.0,R,7.8,296008,1,Not-Famous,Low-Studio
320,38000000.0,USA,Drama,106614100.0,R,5.8,51854,1,Not-Famous,Low-Studio
321,200000000.0,USA,Others,268492764.0,PG,7.3,260031,1,Not-Famous,Low-Studio
322,34000000.0,USA,Action,102427862.0,PG,6.8,346500,1,Not-Famous,Low-Studio
323,165000000.0,USA,Action,232641920.0,PG,7.5,349761,1,Not-Famous,Low-Studio
324,40000000.0,USA,Comedy,107533928.0,PG,7.2,77421,1,Not-Famous,Low-Studio
325,70000000.0,USA,Comedy,137355633.0,PG,6.4,265013,1,Not-Famous,Low-Studio
326,33000000.0,USA,Others,100125643.0,R,8.6,1140098,1,Not-Famous,Low-Studio
327,52000000.0,USA,Comedy,118703275.0,PG,5.8,108840,1,Not-Famous,Low-Studio
328,120000000.0,USA,Action,186336279.0,PG,6.5,380585,1,Not-Famous,Low-Studio
329,95000000.0,USA,Others,161321843.0,PG,6.6,159088,1,Not-Famous,Low-Studio
330,125000000.0,USA,Action,191204754.0,PG,5.8,182561,1,Not-Famous,Low-Studio
331,225000000.0,USA,Action,291045518.0,PG,7.1,593654,1,Not-Famous,Low-Studio
332,12000000.0,USA,Comedy,78041829.0,PG,7.6,124981,1,Not-Famous,Low-Studio
333,85000000.0,USA,Others,150947895.0,PG,6.7,371292,1,Not-Famous,Low-Studio
334,80000000.0,USA,Others,145794338.0,PG,7.2,131795,1,Not-Famous,Low-Studio
335,15000000.0,USA,Comedy,80640528.0,PG,7.1,38768,1,Not-Famous,Low-Studio
336,60000000.0,USA,Comedy,125618201.0,PG,8.1,743654,1,Not-Famous,Low-Studio
337,75000000.0,USA,Action,140464664.0,PG,6.1,142538,1,Not-Famous,Low-Studio
338,26000000.0,USA,Comedy,91457688.0,PG,6.1,115681,1,Not-Famous,Low-Studio
339,17000000.0,USA,Comedy,82390774.0,R,6.5,115339,1,Not-Famous,Low-Studio
340,17000000.0,USA,Others,82272442.0,PG,7.2,120378,1,Not-Famous,Low-Studio
341,11000000.0,USA,Comedy,76253806.0,R,6.7,63164,1,Not-Famous,Low-Studio
342,25000000.0,USA,Others,90135191.0,R,8.0,363063,1,Not-Famous,Low-Studio
343,3000000.0,USA,Drama,67790117.0,PG,6.4,10309,1,Not-Famous,Low-Studio
344,20000000.0,USA,Comedy,84525432.0,R,4.9,40270,1,Not-Famous,Low-Studio
345,145000000.0,USA,Action,209397903.0,PG,7.4,390501,1,Not-Famous,Low-Studio
346,22000000.0,USA,Others,86303188.0,R,6.9,31647,1,Not-Famous,Low-Studio
347,6000000.0,USA,Comedy,70136369.0,PG,7.8,265912,1,Not-Famous,Low-Studio
348,36000000.0,non-USA,Others,99967670.0,PG,6.0,45455,1,Not-Famous,Low-Studio
349,23000000.0,USA,Comedy,86930411.0,PG,6.8,89428,1,Not-Famous,Low-Studio
350,12000000.0,USA,Comedy,75782105.0,PG,6.3,23980,1,Not-Famous,Low-Studio
351,85000000.0,USA,Others,148313048.0,PG,7.1,181489,1,Not-Famous,Low-Studio
352,9000000.0,non-USA,Action,71962800.0,R,6.5,110362,1,Not-Famous,Low-Studio
353,100000000.0,USA,Drama,162805434.0,R,8.4,1075329,1,Not-Famous,Low-Studio
354,31000000.0,USA,Drama,93772375.0,R,7.3,282169,1,Not-Famous,Low-Studio
355,20000000.0,USA,Comedy,82584160.0,R,7.3,214636,1,Not-Famous,Low-Studio
356,40000000.0,non-USA,Others,102470008.0,R,7.4,152004,1,Not-Famous,Low-Studio
357,4900000.0,USA,Others,67235683.0,PG,6.4,80396,1,Not-Famous,Low-Studio
358,18000000.0,USA,Comedy,80245725.0,PG,6.8,117008,1,Not-Famous,Low-Studio
359,11000000.0,USA,Comedy,73026337.0,PG,5.9,85041,1,Not-Famous,Low-Studio
360,48000000.0,USA,Comedy,110003217.0,PG,5.5,119244,1,Not-Famous,Low-Studio
361,23000000.0,USA,Others,84919401.0,R,6.4,41004,1,Not-Famous,Low-Studio
362,125000000.0,USA,Action,186848418.0,PG,7.5,366623,1,Not-Famous,Low-Studio
363,45000000.0,non-USA,Others,106834564.0,PG,7.0,150900,1,Not-Famous,Low-Studio
364,45000000.0,USA,Action,106807667.0,PG,6.2,151309,1,Not-Famous,Low-Studio
365,125000000.0,USA,Action,186740799.0,PG,6.4,358075,1,Not-Famous,Low-Studio
366,60000000.0,USA,Action,121661683.0,PG,7.9,444478,1,Not-Famous,Low-Studio
367,140000000.0,USA,Action,201573391.0,PG,6.6,345841,1,Not-Famous,Low-Studio
368,3000000.0,non-USA,Others,64473115.0,R,5.7,160027,1,Not-Famous,Low-Studio
369,180000000.0,USA,Action,241410378.0,PG,7.0,276494,1,Not-Famous,Low-Studio
370,75000000.0,USA,Others,136189294.0,PG,5.7,82126,1,Not-Famous,Low-Studio
371,75000000.0,USA,Comedy,135645823.0,PG,6.2,181013,1,Not-Famous,Low-Studio
372,11000000.0,USA,Comedy,71624879.0,R,6.9,22663,1,Not-Famous,Low-Studio
373,11000000.0,USA,Comedy,71609321.0,PG,5.3,18891,1,Not-Famous,Low-Studio
374,27000000.0,USA,Action,87341380.0,R,7.0,274209,1,Not-Famous,Low-Studio
375,12000000.0,USA,Comedy,72217000.0,PG,6.9,233828,1,Not-Famous,Low-Studio
376,5000000.0,USA,Others,65206105.0,PG,6.2,87147,1,Not-Famous,Low-Studio
377,11000000.0,USA,Comedy,71079915.0,PG,6.1,52845,1,Not-Famous,Low-Studio
378,23000000.0,USA,Drama,82569971.0,PG,7.3,31705,1,Not-Famous,Low-Studio
379,75000000.0,USA,Action,134508551.0,R,6.7,318701,1,Not-Famous,Low-Studio
380,12000000.0,USA,Comedy,71503593.0,R,7.5,159022,1,Not-Famous,Low-Studio
381,26000000.0,USA,Comedy,85288303.0,PG,7.2,287377,1,Not-Famous,Low-Studio
382,75000000.0,USA,Action,134069511.0,R,7.4,275163,1,Not-Famous,Low-Studio
383,25000000.0,USA,Drama,83823381.0,R,7.4,284536,1,Not-Famous,Low-Studio
384,2000000.0,USA,Drama,60755732.0,PG,4.8,34868,1,Not-Famous,Low-Studio
385,11000000.0,USA,Comedy,69700000.0,PG,5.4,31544,1,Not-Famous,Low-Studio
386,140000000.0,USA,Action,198542554.0,PG,6.1,273064,1,Not-Famous,Low-Studio
387,52000000.0,USA,Comedy,110485654.0,PG,5.7,100902,1,Not-Famous,Low-Studio
388,20000000.0,USA,Comedy,78222753.0,R,5.8,66116,1,Not-Famous,Low-Studio
389,75000000.0,USA,Others,133110742.0,PG,4.4,25039,1,Not-Famous,Low-Studio
390,12000000.0,USA,Action,70012847.0,R,6.5,60956,1,Not-Famous,Low-Studio
391,20000000.0,USA,Others,77698625.0,PG,5.9,56315,1,Not-Famous,Low-Studio
392,61000000.0,USA,Comedy,118594548.0,PG,6.3,138092,1,Not-Famous,Low-Studio
393,11000000.0,USA,Comedy,68379000.0,PG,6.0,74866,1,Not-Famous,Low-Studio
394,6000000.0,USA,Comedy,63257940.0,PG,5.1,9420,1,Not-Famous,Low-Studio
395,56000000.0,non-USA,Action,113086868.0,PG,5.6,73192,1,Not-Famous,Low-Studio
396,18000000.0,USA,Others,75082668.0,PG,8.0,243443,1,Not-Famous,Low-Studio
397,150000000.0,USA,Action,206852432.0,PG,8.3,1080461,1,Not-Famous,Low-Studio
398,47000000.0,USA,Action,103738726.0,PG,6.1,50562,1,Not-Famous,Low-Studio
399,45000000.0,USA,Action,101704370.0,PG,5.8,94390,1,Not-Famous,Low-Studio
400,80000000.0,USA,Action,136492681.0,R,6.6,104849,1,Not-Famous,Low-Studio
401,150000000.0,USA,Others,206459076.0,PG,6.7,352119,1,Not-Famous,Low-Studio
402,150000000.0,USA,Others,206445654.0,PG,8.0,518242,1,Not-Famous,Low-Studio
403,14000000.0,USA,Others,70001698.0,R,7.2,83067,1,Not-Famous,Low-Studio
404,7500000.0,non-USA,Comedy,63493712.0,R,7.6,114684,1,Not-Famous,Low-Studio
405,45000000.0,USA,Others,100768056.0,PG,6.6,64121,1,Not-Famous,Low-Studio
406,30000000.0,non-USA,Others,85744662.0,PG,6.0,32225,1,Not-Famous,Low-Studio
407,40000000.0,USA,Drama,95720716.0,R,7.4,232113,1,Not-Famous,Low-Studio
408,20000000.0,USA,Drama,75600072.0,PG,7.0,28180,1,Not-Famous,Low-Studio
409,17000000.0,USA,Others,72586134.0,R,5.6,113477,1,Not-Famous,Low-Studio
410,100000000.0,USA,Drama,155464351.0,PG,6.6,103674,1,Not-Famous,Low-Studio
411,30000000.0,USA,Others,85417988.0,PG,7.0,64324,1,Not-Famous,Low-Studio
412,11000000.0,USA,Others,66308518.0,PG,6.5,96957,1,Not-Famous,Low-Studio
413,37000000.0,USA,Others,92186262.0,R,7.6,300679,1,Not-Famous,Low-Studio
414,40000000.0,USA,Comedy,95170481.0,PG,5.7,60109,1,Not-Famous,Low-Studio
415,20000000.0,USA,Drama,75072454.0,PG,6.7,103836,1,Not-Famous,Low-Studio
416,25000000.0,USA,Drama,80014842.0,PG,6.3,116114,1,Not-Famous,Low-Studio
417,28000000.0,USA,Action,83008852.0,R,8.2,649169,1,Not-Famous,Low-Studio
418,40000000.0,USA,Others,95001343.0,PG,7.5,71278,1,Not-Famous,Low-Studio
419,12000000.0,USA,Comedy,66995879.0,PG,6.5,24768,1,Not-Famous,Low-Studio
420,25000000.0,USA,Action,79817937.0,PG,5.9,43211,1,Not-Famous,Low-Studio
421,1200000.0,USA,Others,56000369.0,R,7.7,324197,1,Not-Famous,Low-Studio
422,100000000.0,USA,Action,154696080.0,PG,5.7,281499,1,Not-Famous,Low-Studio
423,11000000.0,USA,Action,65673233.0,R,6.6,20113,1,Not-Famous,Low-Studio
424,65000000.0,USA,Action,119394840.0,R,7.5,258097,1,Not-Famous,Low-Studio
425,180000000.0,non-USA,Others,234037575.0,PG,7.4,268927,1,Not-Famous,Low-Studio
426,40000000.0,non-USA,Comedy,93953653.0,PG,6.4,140467,1,Not-Famous,Low-Studio
427,15000000.0,USA,Others,68856263.0,PG,6.9,75562,1,Not-Famous,Low-Studio
428,80000000.0,USA,Comedy,133668525.0,PG,5.4,117821,1,Not-Famous,Low-Studio
429,25000000.0,USA,Action,78656813.0,PG,6.0,45056,1,Not-Famous,Low-Studio
430,90000000.0,USA,Others,143619809.0,PG,6.9,177710,1,Not-Famous,Low-Studio
431,47000000.0,USA,Drama,100546139.0,PG,8.0,393001,1,Not-Famous,Low-Studio
432,17000000.0,USA,Comedy,70525195.0,R,6.7,12349,1,Not-Famous,Low-Studio
433,11000000.0,USA,Drama,64431625.0,PG,7.5,92107,1,Not-Famous,Low-Studio
434,10000000.0,USA,Comedy,63366989.0,PG,5.8,72179,1,Not-Famous,Low-Studio
435,75000000.0,USA,Others,128200012.0,PG,6.3,111999,1,Not-Famous,Low-Studio
436,20000000.0,USA,Comedy,73159525.0,PG,4.7,4656,1,Not-Famous,Low-Studio
437,30000000.0,USA,Action,82622655.0,R,5.8,95504,1,Not-Famous,Low-Studio
438,165000000.0,USA,Others,217581231.0,PG,8.1,540863,1,Not-Famous,Low-Studio
439,12000000.0,USA,Others,64575175.0,PG,7.1,217176,1,Not-Famous,Low-Studio
440,16000000.0,USA,Others,68540777.0,R,6.5,140825,1,Not-Famous,Low-Studio
441,750000.0,USA,Others,53261944.0,R,4.2,32012,1,Not-Famous,Low-Studio
442,1500000.0,USA,Others,54009150.0,PG,6.8,227609,1,Not-Famous,Low-Studio
443,185000000.0,USA,Others,237283207.0,PG,7.2,303415,1,Not-Famous,Low-Studio
444,11000000.0,USA,Comedy,63270710.0,PG,6.8,43029,1,Not-Famous,Low-Studio
445,25000000.0,USA,Comedy,77267296.0,PG,6.1,22492,1,Not-Famous,Low-Studio
446,27000000.0,USA,Others,79249455.0,PG,7.4,455916,1,Not-Famous,Low-Studio
447,55000000.0,USA,Others,107100855.0,PG,7.8,355665,1,Not-Famous,Low-Studio
448,29000000.0,USA,Drama,81001787.0,PG,7.9,432134,1,Not-Famous,Low-Studio
449,23600000.0,USA,Others,75590286.0,R,7.7,420741,1,Not-Famous,Low-Studio
450,250000000.0,non-USA,Others,301959197.0,PG,7.5,364041,1,Not-Famous,Low-Studio
451,8000000.0,USA,Comedy,59891098.0,R,7.8,382742,1,Not-Famous,Low-Studio
452,15000000.0,USA,Comedy,66758538.0,PG,7.0,68499,1,Not-Famous,Low-Studio
453,27000000.0,USA,Drama,78651430.0,R,7.4,153117,1,Not-Famous,Low-Studio
454,24000000.0,USA,Comedy,75585093.0,R,7.2,194512,1,Not-Famous,Low-Studio
455,26000000.0,USA,Drama,77324422.0,PG,7.7,191837,1,Not-Famous,Low-Studio
456,25000000.0,USA,Others,76270454.0,R,7.9,235003,1,Not-Famous,Low-Studio
457,14800000.0,USA,Comedy,66013057.0,R,5.6,44145,1,Not-Famous,Low-Studio
458,35000000.0,USA,Others,86208010.0,PG,5.7,107516,1,Not-Famous,Low-Studio
459,76000000.0,USA,Action,127154901.0,PG,5.9,212026,1,Not-Famous,Low-Studio
460,12000000.0,USA,Others,63071133.0,PG,6.8,45512,1,Not-Famous,Low-Studio
461,16000000.0,USA,Comedy,67052156.0,R,5.7,8009,1,Not-Famous,Low-Studio
462,6500000.0,USA,Others,57504069.0,R,7.8,102683,1,Not-Famous,Low-Studio
463,20000000.0,USA,Action,70980000.0,PG,5.9,33594,1,Not-Famous,Low-Studio
464,38000000.0,USA,Comedy,88915214.0,R,6.5,176763,1,Not-Famous,Low-Studio
465,68000000.0,USA,Action,118907036.0,PG,6.4,91386,1,Not-Famous,Low-Studio
466,65000000.0,USA,Comedy,115821495.0,PG,6.6,164390,1,Not-Famous,Low-Studio
467,32000000.0,USA,Others,82674398.0,PG,4.6,24585,1,Not-Famous,Low-Studio
468,65000000.0,USA,Others,115637895.0,PG,7.2,117945,1,Not-Famous,Low-Studio
469,50000000.0,USA,Action,100475249.0,PG,6.9,233437,1,Not-Famous,Low-Studio
470,140000000.0,USA,Action,190418803.0,PG,6.1,285524,1,Not-Famous,Low-Studio
471,40000000.0,USA,Comedy,90411453.0,R,6.0,99083,1,Not-Famous,Low-Studio
472,8000000.0,USA,Comedy,58401464.0,PG,7.1,302830,1,Not-Famous,Low-Studio
473,50000000.0,USA,Comedy,100328194.0,PG,6.0,95053,1,Not-Famous,Low-Studio
474,80000000.0,USA,Action,130319208.0,PG,6.5,177384,1,Not-Famous,Low-Studio
475,15000000.0,USA,Action,65207127.0,R,7.6,205236,1,Not-Famous,Low-Studio
476,130000000.0,USA,Action,180202163.0,PG,7.3,389755,1,Not-Famous,Low-Studio
477,11000000.0,USA,Comedy,60974475.0,R,6.4,154329,1,Not-Famous,Low-Studio
478,70000000.0,USA,Others,119654823.0,PG,6.7,197165,1,Not-Famous,Low-Studio
479,30000000.0,USA,Comedy,79566871.0,PG,4.3,34259,1,Not-Famous,Low-Studio
480,55000000.0,USA,Comedy,104565114.0,R,6.3,172432,1,Not-Famous,Low-Studio
481,25000000.0,USA,Others,74283625.0,R,8.1,682091,1,Not-Famous,Low-Studio
482,40000000.0,USA,Others,89138076.0,R,5.5,105693,1,Not-Famous,Low-Studio
483,15000000.0,USA,Comedy,64003625.0,PG,6.2,35382,1,Not-Famous,Low-Studio
484,5000000.0,USA,Others,53921300.0,R,4.6,54601,1,Not-Famous,Low-Studio
485,135000000.0,non-USA,Others,183637894.0,R,8.0,524696,1,Not-Famous,Low-Studio
486,17000000.0,USA,Comedy,65538755.0,R,5.7,63012,1,Not-Famous,Low-Studio
487,45000000.0,USA,Others,93466502.0,PG,7.4,199360,1,Not-Famous,Low-Studio
488,48000000.0,USA,Others,96397334.0,R,6.8,221621,1,Not-Famous,Low-Studio
489,100000000.0,USA,Comedy,148383780.0,PG,5.5,92020,1,Not-Famous,Low-Studio
490,35000000.0,non-USA,Action,83363139.0,R,6.5,65729,1,Not-Famous,Low-Studio
491,35000000.0,USA,Others,83301580.0,PG,7.5,128831,1,Not-Famous,Low-Studio
492,4400000.0,non-USA,Comedy,52700832.0,R,7.1,115804,1,Not-Famous,Low-Studio
493,20000000.0,USA,Drama,68261644.0,PG,4.9,24578,1,Not-Famous,Low-Studio
494,32000000.0,non-USA,Comedy,80197993.0,PG,5.7,70063,1,Not-Famous,Low-Studio
495,14000000.0,USA,Comedy,62134225.0,R,6.1,13616,1,Not-Famous,Low-Studio
496,80000000.0,USA,Others,128012934.0,R,8.1,887283,1,Not-Famous,Low-Studio
497,38000000.0,USA,Action,85846429.0,PG,5.1,49309,1,Not-Famous,Low-Studio
498,40000000.0,USA,Others,87727583.0,PG,7.4,317742,1,Not-Famous,Low-Studio
499,6500000.0,USA,Others,54215416.0,PG,6.8,22914,1,Not-Famous,Low-Studio
500,46000000.0,USA,Comedy,93607673.0,PG,5.7,49769,1,Not-Famous,Low-Studio
501,70000000.0,USA,Action,117540947.0,R,7.1,290052,1,Not-Famous,Low-Studio
502,24000000.0,USA,Drama,71516617.0,PG,7.6,59265,1,Not-Famous,Low-Studio
503,11000000.0,USA,Comedy,58500635.0,PG,6.0,18451,1,Not-Famous,Low-Studio
504,20000000.0,USA,Others,67406573.0,PG,7.1,63276,1,Not-Famous,Low-Studio
505,81000000.0,non-USA,Action,128261724.0,R,7.7,469090,1,Not-Famous,Low-Studio
506,45000000.0,USA,Others,92115211.0,PG,6.7,49811,1,Not-Famous,Low-Studio
507,18000000.0,USA,Comedy,65111277.0,PG,5.7,11321,1,Not-Famous,Low-Studio
508,13000000.0,USA,Others,60020107.0,PG,5.0,9971,1,Not-Famous,Low-Studio
509,45000000.0,USA,Action,92001027.0,PG,7.6,103467,1,Not-Famous,Low-Studio
510,25000000.0,USA,Others,71985628.0,PG,6.8,227383,1,Not-Famous,Low-Studio
511,19000000.0,USA,Action,65807024.0,R,6.8,187763,1,Not-Famous,Low-Studio
512,70000000.0,USA,Others,116741558.0,R,6.4,60483,1,Not-Famous,Low-Studio
513,60000000.0,non-USA,Action,106600000.0,PG,7.2,210550,1,Not-Famous,Low-Studio
514,30000000.0,USA,Comedy,76594000.0,PG,5.9,28767,1,Not-Famous,Low-Studio
515,25000000.0,non-USA,Comedy,71543427.0,R,6.7,189622,1,Not-Famous,Low-Studio
516,25000000.0,non-USA,Drama,71509363.0,PG,7.3,159328,1,Not-Famous,Low-Studio
517,30000000.0,non-USA,Others,76507756.0,PG,6.1,9001,1,Not-Famous,Low-Studio
518,10000000.0,non-USA,Drama,56386759.0,PG,5.5,43721,1,Not-Famous,Low-Studio
519,11000000.0,USA,Comedy,57328603.0,R,6.1,30296,1,Not-Famous,Low-Studio
520,24000000.0,USA,Drama,70270943.0,PG,7.2,175305,1,Not-Famous,Low-Studio
521,35000000.0,USA,Comedy,81261177.0,PG,7.1,225363,1,Not-Famous,Low-Studio
522,35000000.0,non-USA,Others,81172560.0,PG,5.1,21814,1,Not-Famous,Low-Studio
523,35000000.0,USA,Others,81159365.0,PG,6.8,202327,1,Not-Famous,Low-Studio
524,11000000.0,non-USA,Others,57138719.0,R,6.3,12035,1,Not-Famous,Low-Studio
525,60000000.0,USA,Action,106128601.0,PG,7.0,303882,1,Not-Famous,Low-Studio
526,11000000.0,USA,Comedy,57114049.0,PG,5.6,54353,1,Not-Famous,Low-Studio
527,42000000.0,USA,Comedy,88097164.0,PG,5.9,112142,1,Not-Famous,Low-Studio
528,11000000.0,USA,Comedy,57041866.0,PG,6.8,19710,1,Not-Famous,Low-Studio
529,11500000.0,USA,Others,57469179.0,R,6.6,70511,1,Not-Famous,Low-Studio
530,10800000.0,USA,Others,56746769.0,R,5.8,96076,1,Not-Famous,Low-Studio
531,75000000.0,USA,Comedy,120908074.0,PG,6.8,284754,1,Not-Famous,Low-Studio
532,5000000.0,non-USA,Others,50856010.0,PG,4.5,39268,1,Not-Famous,Low-Studio
533,65000000.0,USA,Action,110825712.0,R,7.0,194557,1,Not-Famous,Low-Studio
534,45000000.0,USA,Comedy,90710620.0,PG,5.1,99952,1,Not-Famous,Low-Studio
535,25000000.0,USA,Comedy,70662220.0,R,6.2,182512,1,Not-Famous,Low-Studio
536,20000000.0,USA,Comedy,65653242.0,PG,4.9,7993,1,Not-Famous,Low-Studio
537,75000000.0,USA,Others,120540719.0,R,8.3,993555,1,Not-Famous,Low-Studio
538,11000000.0,non-USA,Others,56441711.0,PG,7.3,91868,1,Not-Famous,Low-Studio
539,35000000.0,USA,Comedy,80277646.0,PG,6.1,149587,1,Not-Famous,Low-Studio
540,60000000.0,USA,Drama,105264608.0,R,7.6,256352,1,Not-Famous,Low-Studio
541,110000000.0,USA,Action,155190832.0,PG,6.1,167998,1,Not-Famous,Low-Studio
542,45000000.0,USA,Comedy,90186328.0,PG,4.7,50715,1,Not-Famous,Low-Studio
543,5500000.0,USA,Comedy,50633099.0,PG,5.7,11146,1,Not-Famous,Low-Studio
544,3000000.0,USA,Others,48086903.0,R,6.8,178426,1,Not-Famous,Low-Studio
545,63000000.0,USA,Others,108085305.0,PG,5.5,26149,1,Not-Famous,Low-Studio
546,150000000.0,non-USA,Action,195042377.0,PG,7.4,266698,1,Not-Famous,Low-Studio
547,90000000.0,USA,Others,135026902.0,PG,6.7,87122,1,Not-Famous,Low-Studio
548,12000000.0,USA,Drama,57017904.0,PG,5.6,7957,1,Not-Famous,Low-Studio
549,11000000.0,USA,Drama,55956200.0,PG,6.3,39049,1,Not-Famous,Low-Studio
550,13000000.0,USA,Others,57938693.0,R,7.7,388616,1,Not-Famous,Low-Studio
551,30000000.0,USA,Action,74888996.0,PG,7.2,59793,1,Not-Famous,Low-Studio
552,25000000.0,USA,Comedy,69870000.0,PG,6.6,20815,1,Not-Famous,Low-Studio
553,30000000.0,USA,Drama,74787599.0,R,6.7,13448,1,Not-Famous,Low-Studio
554,15000000.0,USA,Action,59735548.0,R,7.8,314610,1,Not-Famous,Low-Studio
555,80000000.0,USA,Comedy,124728738.0,PG,6.7,96925,1,Not-Famous,Low-Studio
556,11000000.0,USA,Drama,55389516.0,PG,5.9,53496,1,Not-Famous,Low-Studio
557,27000000.0,USA,Comedy,71320000.0,PG,7.6,116414,1,Not-Famous,Low-Studio
558,60000000.0,USA,Comedy,104297061.0,PG,5.5,53537,1,Not-Famous,Low-Studio
559,8000000.0,USA,Others,52287414.0,R,8.1,300162,1,Not-Famous,Low-Studio
560,11000000.0,USA,Comedy,55250026.0,PG,5.8,72177,1,Not-Famous,Low-Studio
561,20000000.0,USA,Comedy,64167069.0,PG,6.4,156140,1,Not-Famous,Low-Studio
562,400000.0,USA,Comedy,44540956.0,PG,6.9,171565,1,Not-Famous,Low-Studio
563,35000000.0,USA,Others,79100000.0,R,7.3,138993,1,Not-Famous,Low-Studio
564,14000000.0,USA,Comedy,57915972.0,PG,6.2,28680,1,Not-Famous,Low-Studio
565,40000000.0,USA,Comedy,83911193.0,PG,6.0,113525,1,Not-Famous,Low-Studio
566,7000000.0,USA,Comedy,50888729.0,R,7.1,39494,1,Not-Famous,Low-Studio
567,75000000.0,USA,Comedy,118871849.0,PG,6.7,105226,1,Not-Famous,Low-Studio
568,11000000.0,USA,Comedy,54830779.0,PG,6.1,27801,1,Not-Famous,Low-Studio
569,180000000.0,USA,Others,223808164.0,PG,8.4,803547,1,Not-Famous,Low-Studio
570,55000000.0,USA,Comedy,98711404.0,PG,6.3,136102,1,Not-Famous,Low-Studio
571,45000000.0,USA,Others,88631237.0,PG,7.1,78719,1,Not-Famous,Low-Studio
572,10000000.0,USA,Comedy,53579269.0,PG,5.9,19760,1,Not-Famous,Low-Studio
573,45000000.0,USA,Others,88513495.0,R,7.6,291280,1,Not-Famous,Low-Studio
574,10000000.0,USA,Comedy,53470900.0,PG,5.3,24118,1,Not-Famous,Low-Studio
575,26000000.0,USA,Action,69467617.0,PG,6.7,85415,1,Not-Famous,Low-Studio
576,28000000.0,USA,Drama,71349120.0,PG,6.7,87627,1,Not-Famous,Low-Studio
577,15000000.0,USA,Others,58272029.0,R,6.1,93843,1,Not-Famous,Low-Studio
578,31000000.0,USA,Others,74151346.0,PG,6.7,35654,1,Not-Famous,Low-Studio
579,17000000.0,USA,Comedy,60062868.0,PG,6.3,52297,1,Not-Famous,Low-Studio
580,70000000.0,USA,Comedy,112952899.0,PG,4.7,36370,1,Not-Famous,Low-Studio
581,20000000.0,USA,Drama,62950384.0,PG,5.9,66351,1,Not-Famous,Low-Studio
582,17000000.0,USA,Comedy,59847242.0,PG,6.8,60645,1,Not-Famous,Low-Studio
583,38000000.0,USA,Action,80818974.0,R,5.8,32207,1,Not-Famous,Low-Studio
584,85000000.0,USA,Others,127807262.0,PG,7.1,153692,1,Not-Famous,Low-Studio
585,120000000.0,USA,Others,162798565.0,PG,7.2,227442,1,Not-Famous,Low-Studio
586,12000000.0,USA,Comedy,54731865.0,R,6.7,167537,1,Not-Famous,Low-Studio
587,75000000.0,USA,Others,117723989.0,PG,7.3,507110,1,Not-Famous,Low-Studio
588,140000000.0,USA,Action,182618434.0,PG,6.4,139933,1,Not-Famous,Low-Studio
589,27000000.0,USA,Drama,69599016.0,PG,6.0,16180,1,Not-Famous,Low-Studio
590,10000000.0,USA,Others,52597610.0,R,6.2,99104,1,Not-Famous,Low-Studio
